id_produit,ean,nom,url_image,taxonomie_niveau_1,taxonomie_niveau_2,taxonomie_niveau_3,taxonomie_niveau_4,tva
2a3c8817-8124-5821-a5ea-c6c22a51bd91,3760000001304,LESS. LIQUIDE 200CL,https://picsum.photos/seed/detergent-129/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
fa4c9981-d862-52c5-a907-9f829bdda797,,POM B 1K C1,https://picsum.photos/seed/apple-130/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
79e4dc18-8e79-5b99-97c9-e1ec6685e87f,13760000001325,TOMATE GRP ORI FR,https://picsum.photos/seed/tomato-131/640/480,ALIMENTAIRE,,,,5.5
86291320-54c4-58be-9e6c-efc7b4fe0e6d,3760000001335,PATE TART NUTELLA 0.75KG,https://picsum.photos/seed/hazelnut-spread-132/640/480,ALIMENTAIRE,Ã‰PICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
8505583f-f7ce-5618-85a5-c7dea3716814,,COCA COLA ZERO 1L,https://picsum.photos/seed/cola-133/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
c51b7a9f-ab20-5185-8b91-c2c9e0d6e613,20001353,CREM FRAICHE 0.2L,https://picsum.photos/seed/cream-134/640/480,ALIMENTAIRE,PRODUITS FRAIS,CRÃˆMERIE,CREMES,5.5
e254cd52-c6b3-51e5-9d5a-8309f581d6bc,3760000001366,WHISKY 40 70CL,https://picsum.photos/seed/whisky-135/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
ed2c25f4-d769-5b16-9647-b5eeaf4e0d24,13760000001370,DOLIPRANE 1 G,https://picsum.photos/seed/medicine-136/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,20
8b9eb5f9-b6f1-5917-a0bd-2c9a698186d4,13760000001387,PAMPERS BD T4,https://picsum.photos/seed/apple-137/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
66aed5aa-ef0e-554b-b3ac-42d68deeb748,13760000001394,CAFÉ PUR ARAB 250 GR,https://picsum.photos/seed/coffee-138/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
c728b292-8bac-5a29-88f0-afcaa1495aa9,13760000001400,DETERGENT LINGE 2 L,htp://cdn.store.example/image.jpg,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
08bc65f1-ec95-5442-9d23-241b4f850b36,3760000001410,POM BIO 1KG CAT1 FR,https://cdn.store.example/missing/08bc65f1-ec95-5442-9d23-241b4f850b36.jpg,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
25d8c966-c25b-55f6-a3b6-cd847850abd8,0003760000001427,TOM GRAPPE VRAC FR,https://picsum.photos/seed/tomato-141/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
48ee03c3-dce0-5168-b33b-2146755f7077,,NUTELLA 750 G,https://picsum.photos/seed/hazelnut-spread-142/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
fffd0a87-9ef5-51d4-a324-a94d69c011ab,0020001445,COCA Z S/SUCRE 1L,https://picsum.photos/seed/cola-143/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
5fced608-6b85-5d7e-b4d0-4ed2e5027f36,003760000001458,CREME FRAICHE 30 20CL,https://picsum.photos/seed/cream-144/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
30f1d6b9-b790-5241-84f6-fb671a4b538d,3760000001465,WHISKY 40%,https://picsum.photos/seed/whisky-145/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
e67195b3-8b61-5145-8681-a7e5301b5643,,PARACETAMOL 1000 DOLI,https://picsum.photos/seed/medicine-146/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
77df4586-d47c-52f7-936b-3dbcb245b4dc,20001483,COUCHES PAMP TAILLE 4,https://picsum.photos/seed/diapers-147/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
9703468b-747c-51b9-b97c-9961c938c225,,CAFE MOULU ARABICA 250G,https://picsum.photos/seed/coffee-148/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
34bca611-7352-5e97-b0a8-b352380992fe,20001506,LESS. LIQUIDE 200CL,https://picsum.photos/seed/detergent-149/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,10
68c95ab0-9cac-5cb1-bf11-579507b165bf,3760000001519,POM B 1K C1,https://picsum.photos/seed/apple-150/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,5.5
80b1a3be-0a18-5f7d-8f7b-6c6cbe8fd5a3,3760000001526,TOMATES GRAPPE,https://picsum.photos/seed/tomato-151/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
9bbde0c6-80e0-5a81-94cd-d6fa5cbcd109,3760000001533,NUTELLA 750G,https://picsum.photos/seed/hazelnut-spread-152/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
ff04ccc3-e073-59b7-a15c-6227d23d46a1,1540,COKA COLA ZERO 1 L,https://picsum.photos/seed/cola-153/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
a016f764-b3c9-5538-b2a2-f516129bc28e,3760000001557,CR FR 20CL 30%,https://cdn.store.example/missing/a016f764-b3c9-5538-b2a2-f516129bc28e.jpg,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
d6e37833-94cf-58ae-8070-61d400633a6d,20001568,WHISKY ECOSSAIS 70 CL,https://picsum.photos/seed/whisky-155/640/480,ALIMENTAIRE,,,,20
e7ff6105-d3eb-5723-a390-a2208bbad427,003760000001571,DOLIPRANE 1 G,https://picsum.photos/seed/medicine-156/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
3e6b7d1c-0ff2-586f-ac4f-fe4edcaf186f,13760000001585,PAMPERS BABY DRY 4,https://picsum.photos/seed/diapers-157/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,5.5
576e9744-84a0-5836-b976-925a922982a7,3760000001595,ARABICA MOULU 0.25KG,https://picsum.photos/seed/coffee-158/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
c72f93ca-d8af-554a-ae58-6a866963cdc6,13760000001608,LESS. LIQUIDE 200CL,,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
1dc4c75a-258c-5393-ae72-c15f382994b3,,POM B 1K C1,https://picsum.photos/seed/apple-160/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
5899cd31-37c3-5dd4-a4bd-d3d53d9b84c7,3760000001625,TOMATE GRP ORI FR,https://picsum.photos/seed/tomato-161/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
5186148c-e490-5618-a709-e0143fd68f68,3760000001632,NUTELA POT 750GR,https://picsum.photos/seed/hazelnut-spread-162/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
51e4a567-d581-563d-92f0-ba8c48a934f3,31163,COCA Z S/SUCRE 1L,https://picsum.photos/seed/cola-163/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
763275f8-c212-5b8b-945b-fd127034c5cc,31164,CREM FRAICHE 0.2L,https://picsum.photos/seed/cream-164/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
5ead2ecb-dd00-502d-903f-c1d735554142,13760000001660,WHISKY 40%,https://picsum.photos/seed/whisky-165/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
808ffa1e-e9d4-50cb-a635-f4112036c3af,3760000001670,DOLIPRANE 1 G,,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
ddd12648-6777-5cf0-85a8-1a17b462e6b2,3760000001687,COUCHES PAMP TAILLE 4,https://picsum.photos/seed/diapers-167/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
9ce99602-16b5-524f-ab70-1bce95292ae4,3760000001694,CAFE MLU 250G,https://picsum.photos/seed/coffee-168/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
02a19f1c-4a95-501f-ab57-7abaf4ae6ec3,3760000001700,LESSIVE LIQ 2L,,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
70509aa1-e19c-56df-aadd-dd234a7902f8,3760000001717,POMMES BIO FR 1KG,,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
5d01ce2f-d55a-5b45-971e-8ef3bea26498,,TOM GRA FR KG FORMAT ECO,https://picsum.photos/seed/tomato-171/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
6f3bb0e2-d8b6-5022-8a9f-cf1ac1dfa25e,13760000001738,NUTELA POT 750GR,https://picsum.photos/seed/whisky-172/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
27d0fc2d-dab6-5e06-8254-e53ff39e2a10,3760000001748,COC Z S/S 1L,https://picsum.photos/seed/cola-173/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
c745840e-822e-55df-918b-a092ef25feb3,3760000001755,CR FR 20C 30%,https://picsum.photos/seed/cream-174/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
b1a09173-8f8f-587b-9b70-e8bc30b48a82,20001766,WHISKY ECOSSAIS 70 CL,https://picsum.photos/seed/whisky-175/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
a263f4dc-4ca0-5566-ab0a-d010954e78a0,0013760000001776,DOLIPRANE 1000MG,https://picsum.photos/seed/medicine-176/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
63b59161-d018-52f1-ab41-2fb965715fe8,20001780,PAMPERS BD T4,https://picsum.photos/seed/diapers-177/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
b5adb60a-7049-5d80-b9d3-972903e0252a,3760000001793,CAF PUR ARA 250 GR,https://picsum.photos/seed/coffee-178/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
4f97b9d7-064b-502f-aae3-2c5e285365b6,13760000001806,LESSIVE 2L,https://picsum.photos/seed/detergent-179/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
858c1f90-50e4-5739-888a-c152446d3980,3760000001816,POM B 1K C1,https://picsum.photos/seed/apple-180/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
d8305559-9315-58a5-8d36-17b453b8c0be,3760000001823,TOM GRA,https://picsum.photos/seed/tomato-181/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
079e1afb-18df-520a-ac97-c9b9578557c4,,NUTELLA 750 G,https://picsum.photos/seed/hazelnut-spread-182/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
d99cb294-8e39-501e-8397-f3119badfaf0,3760000001847,COKA COLA ZERO 1 L,https://picsum.photos/seed/cola-183/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
bea3782b-6cff-53e1-a185-7163109c3bdd,3760000001854,CRÈME FR. EPAISSE 20 CL,https://picsum.photos/seed/cream-184/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,5.5
31f0a73a-b4c5-5c1c-b5c3-f54beb1a5419,3760000001861,WHI 40%,https://picsum.photos/seed/whisky-185/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
729a701d-4587-5060-af49-b00f6fd899fd,20001872,DOLIP 1G CPR,https://picsum.photos/seed/medicine-186/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
66133629-c4e1-58b8-974b-f4a335bbbbee,3760000001885,COUCHES PAMP TAILLE 4,,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
b2c57759-05c6-53f0-a60c-ffa82a4a11e8,3760000001892,CAFE MOULU ARABICA 250G,https://picsum.photos/seed/coffee-188/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
25029781-d062-5f21-a70f-8a5f4cd80614,3760000001908,LESSIVE 2LORIGINE ITALIA,https://picsum.photos/seed/detergent-189/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
34fb2b3c-155f-5415-890b-c869cf24fd6d,03760000001915,POM BIO 1KG CAT1 FR,https://picsum.photos/seed/apple-190/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
f3d4b52c-5295-5344-b315-92e5c2412af0,3760000001922,TOMATES GRAPPE,https://picsum.photos/seed/tomato-191/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
0a1fcabb-06e9-5c3b-a25d-103c6e774dcf,3760000001939,PATE TART NUTELLA 0.75KG,https://picsum.photos/seed/hazelnut-spread-192/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,20
17b4da59-b25e-58fe-aade-534dc21c52cc,003760000001946,COCA COLA ZERO 1L,https://picsum.photos/seed/cola-193/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
e3461b05-2091-51be-a1d6-ce001942744f,20001957,CR FR 20CL 30%,https://cdn.store.example/missing/e3461b05-2091-51be-a1d6-ce001942744f.jpg,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
09c514c5-2ea8-5038-9897-63cc28831509,03760000001960,WHISKY BTL 0.7L,https://picsum.photos/seed/whisky-195/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
91b6784d-f4e2-5484-b183-fddaae48a757,20001971,DOLIPRANE 1000MG,https://picsum.photos/seed/medicine-196/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
fd28c368-9db5-507e-80bd-eea4d7f535d1,3760000001984,COUCHES PAMP TAILLE 4,https://picsum.photos/seed/diapers-197/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
e82744b0-1552-5792-abff-df61d3fb7b3f,,CAFE MLU 250G PROMO,https://picsum.photos/seed/coffee-198/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
74403646-ca9d-57d3-9f95-214e03df909a,3760000002004,DETERGENT LINGE 2 L,https://cdn.store.example/missing/74403646-ca9d-57d3-9f95-214e03df909a.jpg,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
fc500105-ac04-5fc8-b375-d8f007e61280,3760000002011,POMME GALA BIO SACH 1K,htp://cdn.store.example/image.jpg,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
c900feef-53c8-58da-9df8-80622e32e380,13760000002025,TOM GRA FR KG,https://picsum.photos/seed/tomato-201/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
563d0445-a72b-5cdf-90fb-3b393bcf6b4f,3760000002035,NUTELLA 750 G,https://picsum.photos/seed/hazelnut-spread-202/640/480,ALIMENTAIRE,,,,5.5
71caf446-74f1-5d66-bb28-3c83c9acfaa9,3760000002042,COKA COLA ZERO 1 L,https://cdn.store.example/missing/71caf446-74f1-5d66-bb28-3c83c9acfaa9.jpg,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
0bfd7b40-ee50-5806-85c5-857aa357088f,13760000002056,CREME FRAICHE 30 20CL,https://picsum.photos/seed/cream-204/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
81fc2a20-0156-556b-9af0-83072527fa4e,,WHISKY ECOSSAIS 70 CL,https://picsum.photos/seed/whisky-205/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
1128cf01-c99d-554b-a34a-9cc4bce152e2,3760000002073,DOLIP 1G CPR,https://picsum.photos/seed/medicine-206/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,2.1
98f80fef-1e76-5855-8dd6-0fded79285d5,0003760000002080,PAMPERS BABY DRY 4,https://picsum.photos/seed/diapers-207/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
21d4f72d-639d-5cce-b41f-0b8940415b5a,2097,ARABICA MOULU 0.25KG,https://picsum.photos/seed/coffee-208/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
4451776b-f0f1-5d73-9750-e15a27ccbe4e,3760000002103,LESS. LIQUIDE 200CL,https://picsum.photos/seed/detergent-209/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
75b09939-62bb-516b-b3c2-92f8e39c67a9,3760000002110,POM B 1K C1,https://picsum.photos/seed/apple-210/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
7ad71d45-3097-55b9-a409-116cd7fb8fbf,3760000002127,TOM GRA FR KG,https://picsum.photos/seed/tomato-211/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
de9b6286-2695-5967-9264-b8b608a772c4,3760000002134,NUTELLA 750G,https://picsum.photos/seed/hazelnut-spread-212/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
dc2027b5-5fa5-5036-8fce-6cc29b789500,3760000002141,COKA COLA ZERO 1 L,,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
15de67b4-7810-566b-a525-8cee539026ce,,CREME FRAICHE 30 20CL,https://picsum.photos/seed/cream-214/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
ddf0a599-18fd-5f24-8d19-e18ae3efdbe6,3760000002165,WHISKY ECOSSAIS 70 CL,https://picsum.photos/seed/whisky-215/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
b5c26f43-dc10-5986-afbf-d24ea7fadc53,3760000002172,DOLIPRANE 1 G,https://picsum.photos/seed/medicine-216/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,2.1
be312ea7-8e26-5a26-a34a-dced30ed1e22,,PAMPERS BD T4 LOT,https://picsum.photos/seed/diapers-217/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
c2579e75-b3e3-50a8-bec5-bab7df6c621a,3760000002196,CAFE MLU 250G,https://picsum.photos/seed/coffee-218/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
8d6394c9-5313-5979-91b4-b4508b470213,20002206,LESSIVE 2L,https://picsum.photos/seed/detergent-219/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,20
29f652a3-ed79-5a0f-ac22-8c9cd1c7e97e,13760000002216,POM B 1K C1,https://cdn.store.example/missing/29f652a3-ed79-5a0f-ac22-8c9cd1c7e97e.jpg,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
e6e92337-41c7-5b4a-88ee-5bd26bc245b2,3760000002226,TOM GRA FR KG,https://picsum.photos/seed/tomato-221/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
80b98cf0-c6f8-5a41-a9b9-678eb0db4fda,3760000002233,PATE TART NUTELLA 0.75KG,https://picsum.photos/seed/hazelnut-spread-222/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
3565df44-d504-59eb-a287-355d79d37e79,13760000002247,COCA Z S/SUCRE 1L,not-a-url,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
5cd32cae-a8f2-57bc-a040-7496f6a92a4d,13760000002254,CRÈME FR. EPAISSE 20 CL,,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
13317222-730e-50d1-aef4-1e3626142d3f,3760000002264,WHISKY ECOSSAIS 70 CL,,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
0b3da5ac-5736-5005-b85d-3b43fc0150df,3760000002271,DOLIPRANE 1000MG FRESH PACK,https://picsum.photos/seed/medicine-226/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
1a8272e3-9913-5d9c-b9e0-f5cbf2e965b1,31227,PAMPERS BD T4,https://picsum.photos/seed/diapers-227/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
ae91e4ab-c888-5aff-a630-e72930543c8f,3760000002295,ARABICA MOULU 0.25KG,https://picsum.photos/seed/coffee-228/640/480,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
3d25fd06-6328-507d-bf3e-54fbbad7f151,3760000002301,LESSIVE 2L,https://picsum.photos/seed/hazelnut-spread-229/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
171d0ac3-f4d9-5194-8a7a-bb26c5e0037c,20002312,POMME GALA BIO SACH 1K,https://picsum.photos/seed/apple-230/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,20
72899500-c2e8-513c-9c24-c6962b2fff62,31231,TOM GRA FR KG,https://picsum.photos/seed/tomato-231/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
01e7c4b4-ef38-5eda-b16f-7055e31d43e9,3760000002332,NUTELLA 750 G,https://picsum.photos/seed/hazelnut-spread-232/640/480,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
c3e1c74f-725a-5b6a-ab12-fe7974008106,,COCA COLA ZERO 1L,https://picsum.photos/seed/cola-233/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
92ce79df-5861-5627-9c80-9ea12988837e,20002350,CREME FRAICHE 30 20CL,https://picsum.photos/seed/cream-234/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,5.5
b7fede54-cd23-5c02-b05e-4730a639a77c,3760000002363,WHISKY BTL 0.7L,https://picsum.photos/seed/whisky-235/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
6f1c7311-512c-502e-89c3-c209ab59ccc6,3760000002370,DOLIPRANE 1 G,https://picsum.photos/seed/medicine-236/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
00d5cc3e-bb7b-5a53-b36a-e9ff277e18a7,3760000002387,PAMPERS BD T4,https://cdn.store.example/missing/00d5cc3e-bb7b-5a53-b36a-e9ff277e18a7.jpg,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
051a2805-bfa7-5741-b046-b9bc4580b29f,3760000002394,CAFE MOULU ARABICA 250G,https://,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
5d080e27-4954-56ae-b891-45bcc6612528,3760000002400,LESSIVE 2L,,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
24e2d208-e229-50b4-aeba-9a533a3074fd,3760000002417,POM B 1K C1,https://picsum.photos/seed/apple-240/640/480,ALIMENTAIRE,,,,5.5
ba7c5c7d-17fc-5853-a9c9-0158f9f6818a,3760000002424,TOM GRAPPE VRAC FR,https://cdn.store.example/missing/ba7c5c7d-17fc-5853-a9c9-0158f9f6818a.jpg,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
50af3b5b-ba04-58b1-87e0-99d37bca686e,3760000002431,NUTELA POT 750GR,,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
057d564e-3558-5a72-8949-f4d212168428,3760000002448,COCA Z S/SUCRE 1L,https://picsum.photos/seed/cola-243/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
b7cbf56c-35e6-520f-bcee-1f35dcb9c8fc,20002459,CREME FRAICHE 30 20CL,https://picsum.photos/seed/cream-244/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
45c084f6-31b0-59a2-9462-76bae23b9508,3760000002462,WHISKY 40%,,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
187c49ba-82fd-5069-b777-cfd6283282ab,3760000002479,DOLIP 1G CPR,https://picsum.photos/seed/medicine-246/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,2.1
2dab4bac-35bc-5866-b263-29ee6f869847,3760000002486,PAMPERS BABY DRY 4,https://picsum.photos/seed/diapers-247/640/480,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
ba5aa2d2-be3a-5ec6-9d46-e8c679846aee,13760000002490,ARABICA MOULU 0.25KG,,ALIMENTAIRE,EPICERIE SUCREE,CAFE THE,CAFE MOULU,5.5
0dd02949-00c6-5a46-a090-6de29e63a15e,3760000002509,LESS. LIQUIDE 200CL,https://picsum.photos/seed/detergent-249/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
ad205967-013b-5b4c-823f-5da165211aa7,3760000002516,POM BIO 1KG CAT1 FR,https://picsum.photos/seed/apple-250/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
0e9447aa-5778-57a3-96b8-ef074f4115f3,20002527,TOM GRA FR KG,https://picsum.photos/seed/tomato-251/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,LEGUMES,TOMATES,5.5
28548fa5-f6f4-5778-a041-e30bced64c9a,20002534,NUTELLA 750 G,,ALIMENTAIRE,EPICERIE SUCREE,PATES A TARTINER,NOISETTE CACAO,5.5
ea24364a-c5b8-57b7-b8c9-dff78761d1a5,3760000002547,COKA Z S/SUCRE 1L,https://picsum.photos/seed/cola-253/640/480,ALIMENTAIRE,BOISSONS,SODAS,COLA,5.5
2f516036-2508-5f58-b072-737c4ddb8da8,13760000002551,CREM FRAICHE 0.2L,https://picsum.photos/seed/cream-254/640/480,ALIMENTAIRE,PRODUITS FRAIS,CREMERIE,CREMES,20
8210c6d1-6a67-595a-9d2d-0c117e4169fa,,WHISKY BTL 0.7L LOT,https://picsum.photos/seed/whisky-255/640/480,ALIMENTAIRE,BOISSONS,ALCOOLS,SPIRITUEUX,20
4d97c4e7-d17e-5cb2-8ffa-e88f14f4b42a,20002572,DOLIPRANE 1000MG,https://picsum.photos/seed/medicine-256/640/480,SANTE,MEDICAMENTS,ANTALGIQUES,PARACETAMOL,10
dc088e45-9bcc-58c3-99c7-4f71febe9d8c,3760000002585,PAMPERS BABY DRY 4,,NON ALIMENTAIRE,BEBE,COUCHES,TAILLE 4,20
c96a5d74-e5e5-5b4d-b5d9-16d4e6af58c4,3760000002592,CAFE MLU 250G,https://picsum.photos/seed/coffee-258/640/480,ALIMENTAIRE,,CAFE THE,CAFE MOULU,5.5
87499a13-707a-5139-b9af-9cc802f49bd7,31259,LESS. LIQUIDE 200CL,https://picsum.photos/seed/detergent-259/640/480,NON ALIMENTAIRE,ENTRETIEN,LESSIVE,LIQUIDE,20
a63be684-a801-5bb5-a16d-e293824bb26d,3760000002615,POMME GALA BIO SACH 1K,https://picsum.photos/seed/apple-260/640/480,ALIMENTAIRE,FRUITS ET LEGUMES,FRUITS,POMMES,5.5
